73	0	English (US)	shift	F7	␀	0	SHIFT	F7	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
74	0	English (US)	shift	F8	␀	0	SHIFT	F8	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
75	0	English (US)	shift	F9	␀	0	SHIFT	F9	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
76	0	English (US)	shift	F10	␀	0	SHIFT	F10	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
77	0	English (US)	shift	Num_Lock	⇭	0	SHIFT	Num_Lock	⇭	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
78	0	English (US)	shift	Scroll_Lock	⤓	0	SHIFT	Scroll_Lock	⤓	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
79	0	English (US)	shift	KP_Home	⇱	0	SHIFT	KP_7	7	55	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
80	0	English (US)	shift	KP_Up	↑	0	SHIFT	KP_8	8	56	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
81	0	English (US)	shift	KP_Prior	␀	0	SHIFT	KP_9	9	57	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
82	0	English (US)	shift	KP_Subtract	-	45	SHIFT	KP_Subtract	-	45	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
83	0	English (US)	shift	KP_Left	←	0	SHIFT	KP_4	4	52	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
84	0	English (US)	shift	KP_Begin	␀	0	SHIFT	KP_5	5	53	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
85	0	English (US)	shift	KP_Right	→	0	SHIFT	KP_6	6	54	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
86	0	English (US)	shift	KP_Add	+	43	SHIFT	KP_Add	+	43	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
87	0	English (US)	shift	KP_End	⇲	0	SHIFT	KP_1	1	49	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
88	0	English (US)	shift	KP_Down	↓	0	SHIFT	KP_2	2	50	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
89	0	English (US)	shift	KP_Next	␀	0	SHIFT	KP_3	3	51	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
90	0	English (US)	shift	KP_Insert	␀	0	SHIFT	KP_0	0	48	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
91	0	English (US)	shift	KP_Delete	⌦	0	SHIFT	KP_Decimal	.	46	1	Russian	shift	KP_Delete	⌦	0	SHIFT	KP_Separator	,	44
92	0	English (US)	shift	ISO_Level3_Shift	␀	0	SHIFT	ISO_Level3_Shift	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
93	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
94	0	English (US)	shift	less	<	60	SHIFT	greater	>	62	1	Russian	shift	slash	/	47	SHIFT	bar	|	124
95	0	English (US)	shift	F11	␀	0	SHIFT	F11	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
96	0	English (US)	shift	F12	␀	0	SHIFT	F12	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
97	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
98	0	English (US)	shift	Katakana	␀	0	SHIFT	Katakana	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
99	0	English (US)	shift	Hiragana	␀	0	SHIFT	Hiragana	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
100	0	English (US)	shift	Henkan_Mode	␀	0	SHIFT	Henkan_Mode	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
101	0	English (US)	shift	Hiragana_Katakana	␀	0	SHIFT	Hiragana_Katakana	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
102	0	English (US)	shift	Muhenkan	␀	0	SHIFT	Muhenkan	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
103	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
104	0	English (US)	shift	ISO_Level3_Shift	␀	0	SHIFT	ISO_Level3_Shift	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
105	0	English (US)	shift	Multi_key	⎄	0	SHIFT	Multi_key	⎄	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
106	0	English (US)	shift	KP_Divide	/	47	SHIFT	KP_Divide	/	47	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
107	0	English (US)	shift	Print	⎙	0	SHIFT	Sys_Req	☈	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
108	0	English (US)	shift	Mode_switch	🗺	0	SHIFT	Multi_key	⎄	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
109	0	English (US)	shift	Linefeed	␊	10	SHIFT	Linefeed	␊	10	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
110	0	English (US)	shift	Home	⇱	0	SHIFT	Home	⇱	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
111	0	English (US)	shift	Up	↑	0	SHIFT	Up	↑	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
112	0	English (US)	shift	Prior	␀	0	SHIFT	Prior	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
113	0	English (US)	shift	Left	←	0	SHIFT	Left	←	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
114	0	English (US)	shift	Right	→	0	SHIFT	Right	→	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
115	0	English (US)	shift	End	⇲	0	SHIFT	End	⇲	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
116	0	English (US)	shift	Down	↓	0	SHIFT	Down	↓	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
117	0	English (US)	shift	Next	␀	0	SHIFT	Next	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
118	0	English (US)	shift	Insert	␀	0	SHIFT	Insert	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
119	0	English (US)	shift	Delete	⌦	127	SHIFT	Delete	⌦	127	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
120	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
121	0	English (US)	shift	XF86AudioMute	␀	0	SHIFT	XF86AudioMute	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
122	0	English (US)	shift	XF86AudioLowerVolume	␀	0	SHIFT	XF86AudioLowerVolume	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
123	0	English (US)	shift	XF86AudioRaiseVolume	␀	0	SHIFT	XF86AudioRaiseVolume	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
124	0	English (US)	shift	XF86PowerOff	␀	0	SHIFT	XF86PowerOff	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
125	0	English (US)	shift	KP_Equal	=	61	SHIFT	KP_Equal	=	61	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
126	0	English (US)	shift	plusminus	±	177	SHIFT	plusminus	±	177	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
127	0	English (US)	shift	Pause	⎉	0	SHIFT	Break	⌤	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
128	0	English (US)	shift	XF86LaunchA	␀	0	SHIFT	XF86LaunchA	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
129	0	English (US)	shift	KP_Decimal	.	46	SHIFT	KP_Decimal	.	46	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
130	0	English (US)	shift	Hangul	␀	0	SHIFT	Hangul	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
131	0	English (US)	shift	Hangul_Hanja	␀	0	SHIFT	Hangul_Hanja	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
132	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
133	0	English (US)	shift	Super_L	❖	0	SHIFT	Super_L	❖	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
134	0	English (US)	shift	Super_R	❖	0	SHIFT	Super_R	❖	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
135	0	English (US)	shift	Menu	≣	0	SHIFT	Menu	≣	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
136	0	English (US)	shift	Cancel	␀	0	SHIFT	Cancel	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
137	0	English (US)	shift	Redo	␀	0	SHIFT	Redo	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
138	0	English (US)	shift	SunProps	␀	0	SHIFT	SunProps	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
139	0	English (US)	shift	Undo	␀	0	SHIFT	Undo	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
140	0	English (US)	shift	SunFront	␀	0	SHIFT	SunFront	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
141	0	English (US)	shift	XF86Copy	␀	0	SHIFT	XF86Copy	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
142	0	English (US)	shift	XF86Open	␀	0	SHIFT	XF86Open	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
143	0	English (US)	shift	XF86Paste	␀	0	SHIFT	XF86Paste	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
144	0	English (US)	shift	Find	␀	0	SHIFT	Find	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
145	0	English (US)	shift	XF86Cut	␀	0	SHIFT	XF86Cut	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
146	0	English (US)	shift	Help	␀	0	SHIFT	Help	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
147	0	English (US)	shift	XF86MenuKB	␀	0	SHIFT	XF86MenuKB	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
148	0	English (US)	shift	XF86Calculator	␀	0	SHIFT	XF86Calculator	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
149	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
150	0	English (US)	shift	XF86Sleep	␀	0	SHIFT	XF86Sleep	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
151	0	English (US)	shift	XF86WakeUp	␀	0	SHIFT	XF86WakeUp	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
152	0	English (US)	shift	XF86Explorer	␀	0	SHIFT	XF86Explorer	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
153	0	English (US)	shift	XF86Send	␀	0	SHIFT	XF86Send	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
154	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
155	0	English (US)	shift	XF86Xfer	␀	0	SHIFT	XF86Xfer	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
156	0	English (US)	shift	XF86Launch1	␀	0	SHIFT	XF86Launch1	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
157	0	English (US)	shift	XF86Launch2	␀	0	SHIFT	XF86Launch2	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
158	0	English (US)	shift	XF86WWW	␀	0	SHIFT	XF86WWW	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
159	0	English (US)	shift	XF86DOS	␀	0	SHIFT	XF86DOS	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
160	0	English (US)	shift	XF86ScreenSaver	␀	0	SHIFT	XF86ScreenSaver	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
161	0	English (US)	shift	XF86RotateWindows	␀	0	SHIFT	XF86RotateWindows	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
162	0	English (US)	shift	XF86TaskPane	␀	0	SHIFT	XF86TaskPane	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
163	0	English (US)	shift	XF86Mail	␀	0	SHIFT	XF86Mail	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
164	0	English (US)	shift	XF86Favorites	␀	0	SHIFT	XF86Favorites	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
165	0	English (US)	shift	XF86MyComputer	␀	0	SHIFT	XF86MyComputer	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
166	0	English (US)	shift	XF86Back	␀	0	SHIFT	XF86Back	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
167	0	English (US)	shift	XF86Forward	␀	0	SHIFT	XF86Forward	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
168	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
169	0	English (US)	shift	XF86Eject	␀	0	SHIFT	XF86Eject	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
170	0	English (US)	shift	XF86Eject	␀	0	SHIFT	XF86Eject	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
171	0	English (US)	shift	XF86AudioNext	␀	0	SHIFT	XF86AudioNext	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
172	0	English (US)	shift	XF86AudioPlay	␀	0	SHIFT	XF86AudioPause	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
173	0	English (US)	shift	XF86AudioPrev	␀	0	SHIFT	XF86AudioPrev	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
174	0	English (US)	shift	XF86AudioStop	␀	0	SHIFT	XF86Eject	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
175	0	English (US)	shift	XF86AudioRecord	␀	0	SHIFT	XF86AudioRecord	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
176	0	English (US)	shift	XF86AudioRewind	␀	0	SHIFT	XF86AudioRewind	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
177	0	English (US)	shift	XF86Phone	␀	0	SHIFT	XF86Phone	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
178	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
179	0	English (US)	shift	XF86Tools	␀	0	SHIFT	XF86Tools	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
180	0	English (US)	shift	XF86HomePage	␀	0	SHIFT	XF86HomePage	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
181	0	English (US)	shift	XF86Reload	␀	0	SHIFT	XF86Reload	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
182	0	English (US)	shift	XF86Close	␀	0	SHIFT	XF86Close	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
183	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
184	0	English (US)	shift	(null)	␀	0	SHIFT	(null)	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
185	0	English (US)	shift	XF86ScrollUp	␀	0	SHIFT	XF86ScrollUp	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
186	0	English (US)	shift	XF86ScrollDown	␀	0	SHIFT	XF86ScrollDown	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
187	0	English (US)	shift	parenleft	(	40	SHIFT	parenleft	(	40	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
188	0	English (US)	shift	parenright	)	41	SHIFT	parenright	)	41	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
189	0	English (US)	shift	XF86New	␀	0	SHIFT	XF86New	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
190	0	English (US)	shift	Redo	␀	0	SHIFT	Redo	␀	0	1	Russian	shift	(null)	␀	0	SHIFT	(null)	␀	0
